c,g,j,bd,ce,ci,de,dh,dj,ef,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,j,bf,ce,ci,de,dh,dj,eb,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,j,bf,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,bb,bf,ce,ci,de,dh,dj,ea,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,jj,bbb,bbg
c,g,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,ji,bba,bbg
c,g,bb,bf,cd,ch,de,dh,di,ed,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bf,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
b,g,ba,bf,cd,cf,de,dg,di,eb,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bah,bbe
c,g,bb,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,ji,bba,bbg
c,d,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,jj,bba,bbg
c,d,j,bf,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,j,bd,ce,ci,de,dh,dj,ef,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bd,ce,ci,de,dh,dj,eb,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,j,bg,ce,ci,de,dh,dj,ef,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,ba,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bbb,bbg
c,g,j,bg,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,j,bd,ce,ci,de,dh,dj,eb,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,j,bg,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,bb,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hg,if,ig,ja,jd,ji,bbb,bbg
c,d,j,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,g,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,g,j,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bg,ce,ci,de,dh,dj,ea,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,g,bb,bd,ce,ci,de,dh,dj,ed,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bba,bbg
c,g,j,bg,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,g,j,bf,ce,ci,de,dh,dj,eb,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,ba,bh,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,ji,bba,bbg
c,d,ba,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,ji,bba,bbg
c,d,ba,bh,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,ji,bba,bbg
c,d,bb,bg,ce,ci,de,dh,dj,ef,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,bb,bg,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,g,ba,be,cd,ch,de,dg,dj,ed,fc,fh,fj,gf,gh,hg,if,ig,ja,jd,jj,bbb,bbe
b,g,ba,bf,cd,cf,de,dg,di,ee,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bba,bbd
c,g,j,bd,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,g,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,bb,bd,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,ji,bba,bbg
c,d,bb,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,ji,bbb,bbg
c,g,bb,bg,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bd,ce,ci,de,dh,dj,eb,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bg,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,ba,bh,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,ji,bba,bbg
c,d,bb,bd,ce,ci,de,dh,dj,ed,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bd,ce,ci,de,dh,dj,ed,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,g,j,bf,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,j,bg,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
b,g,ba,bf,cd,cf,de,dg,di,ee,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bah,bbd
c,e,j,bf,cd,cg,de,dg,dj,ea,fc,ff,fj,gd,gh,hg,if,ig,ja,jd,jj,bah,bbe
c,d,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bg,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,j,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,j,bf,cd,ch,de,dh,di,eb,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,baa,bba,bbg
c,d,bb,bf,ce,ci,de,dh,dj,ef,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,j,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,j,bg,ce,ci,de,dh,dj,ea,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,ba,bh,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,ji,bba,bbg
c,g,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,ji,bba,bbg
c,d,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,ji,bba,bbg
c,g,bb,bf,ce,ci,de,dh,dj,ea,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,j,bd,ce,ci,de,dh,dj,eb,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
b,g,j,bf,cd,cf,de,dg,di,ea,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbd
c,g,bb,bd,ce,ci,de,dh,dj,ed,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,ba,bg,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,jj,bbb,bbg
c,d,ba,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bg,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bg,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bba,bbg
c,d,ba,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bg,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,ji,bbb,bbg
c,d,bb,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gj,hg,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bd,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gj,hi,if,ig,ja,jd,ji,bba,bbg
b,d,j,bf,cd,cf,de,dg,di,ed,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bba,bbe
c,d,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,ba,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bg,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,jj,bbb,bbg
b,g,ba,bd,cd,cf,de,dg,di,ee,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bah,bbe
c,d,bb,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,ji,bbb,bbg
c,d,bb,bg,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,ji,bba,bbg
c,g,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,j,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,g,j,bd,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,ba,bh,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,jj,bba,bbg
c,g,j,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bba,bbg
c,g,j,bf,ce,ci,de,dh,dj,ef,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,g,bb,bd,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
b,d,j,bd,cd,cf,de,dg,di,ee,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bba,bbd
c,d,bb,bd,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,ji,bbb,bbg
c,g,j,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
b,g,ba,bf,cd,cf,de,dg,di,eb,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bah,bbe
c,d,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hi,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bbb,bbg
c,g,bb,bd,ce,ci,de,dh,dj,ed,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bh,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,ji,bba,bbg
c,g,bb,bf,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,bb,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,ba,bf,cd,ch,de,dg,dj,ea,fc,ff,fj,gd,gh,hg,if,ig,ja,jd,ji,bai,bbf
c,d,j,bf,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,ba,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gj,hi,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,ji,bbb,bbg
c,d,j,bg,ce,ci,de,dh,dj,eb,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
b,g,ba,bf,cd,cf,de,dg,di,eb,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bah,bbd
c,d,bb,bh,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bba,bbg
b,g,j,bd,cd,cf,de,dg,di,eb,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bah,bbd
b,g,ba,bd,cd,cf,de,dg,di,ee,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbe
c,d,bb,bg,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bba,bbg
c,g,j,bd,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bg,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,jj,bbb,bbg
c,d,bb,bd,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gj,hi,if,ig,ja,jd,jj,bbb,bbg
c,g,j,bd,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,bb,bd,ce,ci,de,dh,dj,ed,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,j,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,j,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,jj,bba,bbg
c,d,ba,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,jj,bba,bbg
c,g,j,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,bb,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,ji,bbb,bbg
b,g,ba,bf,cd,cf,de,dg,di,ee,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbd
c,d,ba,be,cd,ch,de,dg,dj,eb,fc,fh,fj,gf,gh,hg,if,ig,ja,jd,jj,bah,bbe
b,g,j,bd,cd,cf,de,dg,di,ed,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bah,bbe
c,g,bb,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,bb,bd,ce,ci,de,dh,dj,eb,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
b,g,j,bd,cd,cf,de,dg,di,ee,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbe
c,d,j,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bd,ce,ci,de,dh,dj,eb,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,ji,bba,bbg
c,g,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,bb,bf,ce,ci,de,dh,dj,ea,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,j,bg,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,g,bb,bf,ce,ci,de,dh,dj,ef,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,j,be,cd,cg,de,dh,di,eb,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bf,cd,cg,de,dh,di,eb,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bd,ce,ci,de,dh,dj,ed,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,jj,bbb,bbg
c,d,ba,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,ji,bbb,bbg
c,d,bb,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,jj,bbb,bbg
c,d,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,jj,bbb,bbg
c,d,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,ji,bba,bbg
c,d,bb,bg,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bba,bbg
c,d,j,bd,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,baj,bbe
c,e,ba,bf,cd,ch,de,dg,dj,ea,fc,ff,fj,gd,gh,hg,if,ig,ja,jd,ji,bah,bbf
c,d,ba,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,ji,bba,bbg
c,g,j,bd,ce,ci,de,dh,dj,ef,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,bb,bh,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,ji,bbb,bbg
c,g,ba,bd,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,ji,bbb,bbg
c,d,ba,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gj,hi,if,ig,ja,jd,ji,bba,bbg
c,d,j,bg,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,j,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bg,ce,ci,de,dh,dj,ed,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,j,bg,ce,ci,de,dh,dj,eb,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,baj,bbe
c,d,ba,bh,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,ji,bbb,bbg
c,g,bb,bg,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gj,hg,if,ig,ja,jd,jj,bbb,bbg
c,g,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hg,if,ig,ja,jd,ji,bbb,bbg
c,d,bb,bd,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,j,bd,ce,ci,de,dh,dj,eb,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,bb,bf,ce,ci,de,dh,dj,eb,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,ba,be,cd,cg,de,dg,dj,ed,fc,fh,fj,gf,gh,hg,if,ig,ja,jd,jj,bah,bbh
c,d,bb,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bd,ce,ci,de,dh,dj,ef,fd,fe,ga,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,ba,bd,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,ji,bba,bbg
c,g,bb,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bbb,bbg
c,d,bb,bf,ce,ci,de,dh,dj,ea,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,ba,bf,cd,cg,de,dg,dj,ea,fc,ff,fj,gd,gh,hg,if,ig,ja,jd,ji,bah,bbf
c,d,j,bd,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,j,bf,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,g,bb,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bf,ce,ci,de,dh,dj,ea,fd,fe,ga,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,d,bb,bg,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bd,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,jj,bbb,bbg
c,d,bb,bf,ce,ci,de,dh,dj,ed,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,j,bf,cd,cg,de,dg,dj,eb,fc,ff,fj,gd,gh,hg,if,ig,ja,jd,ji,bai,bbf
c,g,j,bg,ce,ci,de,dh,dj,eb,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
b,g,ba,bd,cd,cf,de,dg,di,eb,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbe
c,g,bb,bg,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hg,if,ig,ja,jd,jj,bba,bbg
c,d,bb,bf,ce,ci,de,dh,dj,eb,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,ba,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gj,hg,if,ig,ja,jd,ji,bba,bbg
c,d,ba,bh,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bba,bbg
b,g,j,bd,cd,cf,de,dg,di,eb,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bba,bbd
c,g,j,bg,ce,ci,de,dh,dj,ed,fd,fe,fj,gd,gh,hg,if,ig,ja,je,jj,baj,bbe
c,d,bb,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,ji,bbb,bbg
c,g,bb,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hh,if,ig,ja,jd,ji,bbb,bbg
c,d,bb,bg,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gh,hi,if,ig,ja,jd,ji,bba,bbg
c,d,bb,bg,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bbb,bbg
c,d,bb,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gj,hi,if,ig,ja,jd,ji,bbb,bbg
b,d,j,bf,cd,cf,de,dg,di,ed,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,jj,bba,bbd
c,d,j,be,cd,ch,de,dg,dj,ea,fc,ff,fj,gd,gh,hg,if,ig,ja,jd,ji,bai,bbf
c,d,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hh,if,ig,ja,jd,jj,bba,bbg
c,g,ba,bd,cd,ci,de,dg,dj,ee,fd,fg,fj,gd,gh,hg,if,ig,ja,jd,jj,bbb,bbg
c,d,j,bg,ce,ci,de,dh,dj,eb,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,ba,bh,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bbb,bbg
c,d,bb,bg,ce,ci,de,dh,dj,ea,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,g,j,bf,ce,ci,de,dh,dj,ed,fd,fe,ga,gd,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,bb,bd,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bd,cd,ci,de,dg,dj,eg,fd,fg,fj,gd,gh,hh,if,ig,ja,jd,jj,bba,bbg
c,g,bb,bg,ce,ci,de,dh,dj,eb,fd,fe,fj,ge,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,bb,bg,ce,ci,de,dh,dj,eb,fd,fe,fj,gd,gh,hg,if,ig,ja,je,ji,bah,bbe
c,g,bb,bd,ce,ci,de,dh,dj,ef,fd,fe,ga,ge,gh,hg,if,ig,ja,je,jj,bah,bbe
c,d,bb,bg,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hg,if,ig,ja,jd,ji,bbb,bbg
c,d,bb,bh,cd,ci,de,dg,dj,eb,fd,fg,fj,gd,gj,hi,if,ig,ja,jd,jj,bbb,bbg
b,g,ba,bd,cd,cf,de,dg,di,ed,fc,fe,fj,gd,gh,hg,if,ig,ja,jd,ji,bah,bbd
c,d,ba,bg,cd,ci,de,dg,dj,ed,fd,fg,fj,gd,gi,hi,if,ig,ja,jd,ji,bba,bbg
c,d,j,bf,ce,ci,de,dh,dj,ea,fd,fe,fj,ge,gh,hg,if,ig,ja,je,jj,baj,bbe
